,StateName,LocationName,StoreName,Quarter,Revenue,Profit
376,California,Los Angeles,Rosauers Food & Drug Center,Q1/2014,575643.12,126426.45000000001
377,California,Los Angeles,Rosauers Food & Drug Center,Q2/2014,574233.1,136693.56
378,California,Los Angeles,Rosauers Food & Drug Center,Q3/2014,203990.06999999998,46330.92
379,California,Los Angeles,Rosauers Food & Drug Center,Q4/2014,198572.07,54473.79
380,California,Los Angeles,Rosauers Food & Drug Center,Q1/2015,1000464.1799999999,224203.38
381,California,Los Angeles,Rosauers Food & Drug Center,Q2/2015,452384.80000000005,130228.98000000001
382,California,Los Angeles,Rosauers Food & Drug Center,Q3/2015,183773.76,54572.23999999999
383,California,Los Angeles,Rosauers Food & Drug Center,Q4/2015,289899.65,71536.28
384,California,Sacramento,Mussers Market,Q1/2013,317826.14,65828.77
385,California,Sacramento,Mussers Market,Q2/2013,423814.66,94776.06
386,California,Sacramento,Mussers Market,Q3/2013,128102.43,36586.06
387,California,Sacramento,Mussers Market,Q4/2013,206762.05,57490.56
388,California,Sacramento,Mussers Market,Q1/2014,791355.44,156520.46999999997
389,California,Sacramento,Mussers Market,Q2/2014,101751.77,27148.019999999997
390,California,Sacramento,Mussers Market,Q3/2014,151763.93,39390.9
391,California,Sacramento,Mussers Market,Q4/2014,597653.2800000001,169078.09
392,California,Sacramento,Mussers Market,Q1/2015,467116.43,113930.63
393,California,Sacramento,Mussers Market,Q2/2015,173633.25,48549.100000000006
394,California,Sacramento,Mussers Market,Q3/2015,285935.70999999996,71359.43
395,California,Sacramento,Mussers Market,Q4/2015,175668.64,34905.159999999996
396,California,Sacramento,Ozzy,Q1/2013,236472.83000000002,46898.35999999999
397,California,Sacramento,Ozzy,Q2/2013,170752.99,37792.869999999995
398,California,Sacramento,Ozzy,Q3/2013,309952.51,70829.09
399,California,Sacramento,Ozzy,Q4/2013,304370.15,81936.09
400,California,Sacramento,Ozzy,Q1/2014,117828.38,26256.83
401,California,Sacramento,Ozzy,Q2/2014,49427.51,14555.88
402,California,Sacramento,Ozzy,Q3/2014,192537.84999999998,50278.25
403,California,Sacramento,Ozzy,Q4/2014,435808.72,96645.77
404,California,Sacramento,Ozzy,Q1/2015,571241.9299999999,108713.51
405,California,Sacramento,Ozzy,Q2/2015,304331.18,78617.23999999999
406,California,Sacramento,Ozzy,Q3/2015,1124081.3,257321.78999999998
407,California,Sacramento,Ozzy,Q4/2015,333505.92000000004,80773.41
408,California,San Diego,Browns Superstore,Q1/2013,602899.09,127783.73000000001
409,California,San Diego,Browns Superstore,Q2/2013,207530.88999999998,50101.11
410,California,San Diego,Browns Superstore,Q3/2013,315254.68,67642.81999999999
411,California,San Diego,Browns Superstore,Q4/2013,396899.57,87563.93
412,California,San Diego,Browns Superstore,Q1/2014,365494.12,72132.69
413,California,San Diego,Browns Superstore,Q2/2014,613307.64,116152.5
414,California,San Diego,Browns Superstore,Q3/2014,1360777.35,305230.25
415,California,San Diego,Browns Superstore,Q4/2014,615264.68,149597.13
416,California,San Diego,Browns Superstore,Q1/2015,797402.55,182945.93
417,California,San Diego,Browns Superstore,Q2/2015,827244.75,200948.39
418,California,San Diego,Browns Superstore,Q3/2015,512446.79,117469.32999999999
419,California,San Diego,Browns Superstore,Q4/2015,629072.1599999999,151342.2
420,California,Sacramento,Fairchild,Q1/2013,252141.89,63564.12
421,California,Sacramento,Fairchild,Q2/2013,356218.19,58859.41
422,California,Sacramento,Fairchild,Q3/2013,231588.28000000003,57787.450000000004
423,California,Sacramento,Fairchild,Q4/2013,727738.39,134741.09
424,California,Sacramento,Fairchild,Q1/2014,311916.93,79025.25
425,California,Sacramento,Fairchild,Q2/2014,341329.87999999995,72406.1
426,California,Sacramento,Fairchild,Q3/2014,401620.45,88205.18000000001
427,California,Sacramento,Fairchild,Q4/2014,541390.97,129553.11
428,California,Sacramento,Fairchild,Q1/2015,391396.67000000004,79573.94
429,California,Sacramento,Fairchild,Q2/2015,260097.83000000002,67776.45
430,California,Sacramento,Fairchild,Q3/2015,498115.22,115483.51000000001
431,California,Sacramento,Fairchild,Q4/2015,487772.42,115573.37999999999
432,California,Sacramento,L Mart,Q1/2013,538828.53,138073.26
433,California,Sacramento,L Mart,Q2/2013,929719.6799999999,227214.75
434,California,Sacramento,L Mart,Q3/2013,429786.13,105821.04999999999
435,California,Sacramento,L Mart,Q4/2013,598039.94,154077.94
436,California,Sacramento,L Mart,Q1/2014,836627.28,206178.22999999998
437,California,Sacramento,L Mart,Q2/2014,499618.6599999999,110257.85999999999
438,California,Sacramento,L Mart,Q3/2014,955410.2900000002,244589.82
439,California,Sacramento,L Mart,Q4/2014,755520.31,187036.6
440,California,Sacramento,L Mart,Q1/2015,566057.9299999999,152186.63
441,California,Sacramento,L Mart,Q2/2015,626726.95,161113.3
442,California,Sacramento,L Mart,Q3/2015,964223.9099999999,247094.44
443,California,Sacramento,L Mart,Q4/2015,755589.1499999999,168625.33000000002
444,California,Sacramento,Sams Club,Q1/2013,475153.10000000003,108569.31999999999
445,California,Sacramento,Sams Club,Q2/2013,351584.23,81268.69
446,California,Sacramento,Sams Club,Q3/2013,238179.25,62876.67
447,California,Sacramento,Sams Club,Q4/2013,742682.39,130398.73999999999
448,California,Sacramento,Sams Club,Q1/2014,679757.53,120944.03
449,California,Sacramento,Sams Club,Q2/2014,365399.04,71578.06
450,California,Sacramento,Sams Club,Q3/2014,407022.58999999997,98241.84000000001
451,California,Sacramento,Sams Club,Q4/2014,232733.67,65525.32000000001
452,California,Sacramento,Sams Club,Q1/2015,143979.26,43607.590000000004
453,California,Sacramento,Sams Club,Q2/2015,262679.06,73205.13
454,California,Sacramento,Sams Club,Q3/2015,432148.43999999994,103088.58
455,California,Sacramento,Sams Club,Q4/2015,353788.02999999997,85922.65
456,California,San Diego,All-you-need Store,Q1/2013,350764.57999999996,79696.05
457,California,San Diego,All-you-need Store,Q2/2013,248913.94000000003,65397.81999999999
458,California,San Diego,All-you-need Store,Q3/2013,230907.71,54391.89
459,California,San Diego,All-you-need Store,Q4/2013,349520.24,93851.92
460,California,San Diego,All-you-need Store,Q1/2014,70281.37,16662.78
461,California,San Diego,All-you-need Store,Q2/2014,435368.18,84108.61
462,California,San Diego,All-you-need Store,Q3/2014,402293.23999999993,98155.45999999999
463,California,San Diego,All-you-need Store,Q4/2014,832758.41,171805.38
464,California,San Diego,All-you-need Store,Q1/2015,478177.33,95310.59
465,California,San Diego,All-you-need Store,Q2/2015,346874.9,91127.01
466,California,San Diego,All-you-need Store,Q3/2015,990515.9600000001,218102.4
467,California,San Diego,All-you-need Store,Q4/2015,359518.18,88728.7
468,California,Sacramento,Covington Foods,Q1/2013,374364.01,97111.36000000002
469,California,Sacramento,Covington Foods,Q2/2013,330758.53,77490.33
470,California,Sacramento,Covington Foods,Q3/2013,1139488.3599999999,248392.96000000002
471,California,Sacramento,Covington Foods,Q4/2013,230974.75,68644.82
472,California,Sacramento,Covington Foods,Q1/2014,953952.1499999999,233231.16000000003
473,California,Sacramento,Covington Foods,Q2/2014,609375.6900000001,115307.76000000001
474,California,Sacramento,Covington Foods,Q3/2014,1280376.32,297420.72
475,California,Sacramento,Covington Foods,Q4/2014,315897.36,92738.59999999999
476,California,Sacramento,Covington Foods,Q1/2015,506251.22,126159.04000000001
477,California,Sacramento,Covington Foods,Q2/2015,720341.3599999999,162841.97
478,California,Sacramento,Covington Foods,Q3/2015,523786.95000000007,122416.85
479,California,Sacramento,Covington Foods,Q4/2015,741104.48,161491.71
480,California,San Francisco,Super Mart,Q1/2013,474877.89999999997,105144.15000000001
481,California,San Francisco,Super Mart,Q2/2013,579186.99,120447.70999999999
482,California,San Francisco,Super Mart,Q3/2013,224691.41999999998,51337.86
483,California,San Francisco,Super Mart,Q4/2013,600616.35,156876.4
484,California,San Francisco,Super Mart,Q1/2014,373106.95999999996,83283.19
485,California,San Francisco,Super Mart,Q2/2014,295761.89,84890.13
486,California,San Francisco,Super Mart,Q3/2014,429044.73,90338.21
487,California,San Francisco,Super Mart,Q4/2014,383356.10000000003,100870.16
488,California,San Francisco,Super Mart,Q1/2015,929785.58,239768.35
489,California,San Francisco,Super Mart,Q2/2015,351489.49,92186.0
490,California,San Francisco,Super Mart,Q3/2015,534688.7,126499.82
491,California,San Francisco,Super Mart,Q4/2015,541979.09,107502.22
492,California,Sacramento,Your Store,Q1/2013,189361.03,65488.700000000004
493,California,Sacramento,Your Store,Q2/2013,620616.48,129665.52
494,California,Sacramento,Your Store,Q3/2013,334556.55000000005,89052.54999999999
495,California,Sacramento,Your Store,Q4/2013,139595.38,35404.79000000001
496,California,Sacramento,Your Store,Q1/2014,317377.43,94397.18
497,California,Sacramento,Your Store,Q2/2014,628129.23,110702.17
498,California,Sacramento,Your Store,Q3/2014,410236.62,98909.1
499,California,Sacramento,Your Store,Q4/2014,579074.12,163316.06999999998
500,California,Sacramento,Your Store,Q1/2015,811729.33,214906.26
501,California,Sacramento,Your Store,Q2/2015,593519.55,157446.43
502,California,Sacramento,Your Store,Q3/2015,258801.81,70671.92
503,California,Sacramento,Your Store,Q4/2015,815317.17,179280.39
504,California,Sacramento,Yakima Market,Q1/2013,283604.77,62503.35
505,California,Sacramento,Yakima Market,Q2/2013,310909.78,56944.69000000001
506,California,Sacramento,Yakima Market,Q3/2013,226844.64,48783.03
507,California,Sacramento,Yakima Market,Q4/2013,493755.85,121233.5
508,California,Sacramento,Yakima Market,Q1/2014,60205.2,19943.52
509,California,Sacramento,Yakima Market,Q2/2014,368569.89,75613.51000000001
510,California,Sacramento,Yakima Market,Q3/2014,330401.06,71331.2
511,California,Sacramento,Yakima Market,Q4/2014,504502.6,107348.87000000001
512,California,Sacramento,Yakima Market,Q1/2015,647094.51,149738.2
513,California,Sacramento,Yakima Market,Q2/2015,528014.59,126958.88
514,California,Sacramento,Yakima Market,Q3/2015,375347.64,101389.74
515,California,Sacramento,Yakima Market,Q4/2015,412722.31,99592.0
516,California,Sacramento,Value Clothing,Q1/2013,658271.8400000001,167010.85
517,California,Sacramento,Value Clothing,Q2/2013,265418.30000000005,58114.56999999999
518,California,Sacramento,Value Clothing,Q3/2013,106333.09,28728.67
519,California,Sacramento,Value Clothing,Q4/2013,412360.66000000003,85822.73999999999
520,California,Sacramento,Value Clothing,Q1/2014,199205.32,46654.409999999996
521,California,Sacramento,Value Clothing,Q2/2014,369215.63,67644.72
522,California,Sacramento,Value Clothing,Q3/2014,274451.36,61158.840000000004
523,California,Sacramento,Value Clothing,Q4/2014,155938.81,46191.84
524,California,Sacramento,Value Clothing,Q1/2015,252989.89,72658.26999999999
525,California,Sacramento,Value Clothing,Q2/2015,342756.16000000003,98388.18
526,California,Sacramento,Value Clothing,Q3/2015,782080.51,136682.41
527,California,Sacramento,Value Clothing,Q4/2015,461178.69999999995,110837.12
528,California,Sacramento,Sennate,Q1/2013,851285.15,158490.12
529,California,Sacramento,Sennate,Q2/2013,695917.16,145379.84000000003
530,California,Sacramento,Sennate,Q3/2013,243545.74,58293.24
531,California,Sacramento,Sennate,Q4/2013,292973.66000000003,86173.32
532,California,Sacramento,Sennate,Q1/2014,328069.69,80360.33
533,California,Sacramento,Sennate,Q2/2014,44505.59,11814.89
534,California,Sacramento,Sennate,Q3/2014,312845.61,86732.21
535,California,Sacramento,Sennate,Q4/2014,498205.49999999994,145183.39
536,California,Sacramento,Sennate,Q1/2015,686464.01,189889.69999999998
537,California,Sacramento,Sennate,Q2/2015,477277.99,130655.64000000001
538,California,Sacramento,Sennate,Q3/2015,461865.29,96957.08
539,California,Sacramento,Sennate,Q4/2015,806803.43,196045.53
540,California,San Francisco,Everything Store,Q1/2013,194105.24000000002,48430.329999999994
541,California,San Francisco,Everything Store,Q2/2013,267312.14,62820.5
542,California,San Francisco,Everything Store,Q3/2013,324491.04000000004,78022.28
543,California,San Francisco,Everything Store,Q4/2013,198151.37000000002,54412.59
544,California,San Francisco,Everything Store,Q1/2014,224927.61,37689.909999999996
545,California,San Francisco,Everything Store,Q2/2014,462060.16,90625.22
546,California,San Francisco,Everything Store,Q3/2014,351352.58999999997,81718.53
547,California,San Francisco,Everything Store,Q4/2014,497167.89999999997,108950.51000000001
548,California,San Francisco,Everything Store,Q1/2015,248042.36,63803.469999999994
549,California,San Francisco,Everything Store,Q2/2015,471994.77999999997,98337.95
550,California,San Francisco,Everything Store,Q3/2015,205114.98,55679.68
551,California,San Francisco,Everything Store,Q4/2015,112312.64000000001,36935.04
552,California,Sacramento,WholeSale,Q1/2013,319979.66000000003,66099.11
553,California,Sacramento,WholeSale,Q2/2013,891799.91,240229.71
554,California,Sacramento,WholeSale,Q3/2013,73522.02,19069.269999999997
555,California,Sacramento,WholeSale,Q4/2013,86151.88,21025.87
556,California,Sacramento,WholeSale,Q1/2014,0.0,0.0
557,California,Sacramento,WholeSale,Q2/2014,0.0,0.0
558,California,Sacramento,WholeSale,Q3/2014,0.0,0.0
559,California,Sacramento,WholeSale,Q4/2014,199911.93,53274.09
560,California,Sacramento,WholeSale,Q1/2015,252972.43000000002,73465.22
561,California,Sacramento,WholeSale,Q2/2015,347150.19999999995,69800.72
562,California,Sacramento,WholeSale,Q3/2015,366828.33999999997,98975.54
563,California,Sacramento,WholeSale,Q4/2015,406854.07,110404.79000000001
564,California,San Francisco,American Store,Q1/2013,516739.98,110572.39
565,California,San Francisco,American Store,Q2/2013,237034.04000000004,49879.619999999995
566,California,San Francisco,American Store,Q3/2013,308923.83999999997,75404.22
567,California,San Francisco,American Store,Q4/2013,400652.08999999997,112485.04000000001
568,California,San Francisco,American Store,Q1/2014,719802.1699999999,149574.45
569,California,San Francisco,American Store,Q2/2014,282108.97,53078.83
570,California,San Francisco,American Store,Q3/2014,643210.19,189418.35
571,California,San Francisco,American Store,Q4/2014,405522.13,117235.9
572,California,San Francisco,American Store,Q1/2015,950759.78,208407.11
573,California,San Francisco,American Store,Q2/2015,253105.49,76273.6
574,California,San Francisco,American Store,Q3/2015,663401.6799999999,142771.63
575,California,San Francisco,American Store,Q4/2015,855096.7899999999,209784.01
576,California,Sacramento,Main Street Co,Q1/2013,180827.24,53457.55
577,California,Sacramento,Main Street Co,Q2/2013,691835.4600000001,163797.82
578,California,Sacramento,Main Street Co,Q3/2013,323107.05,77570.49
579,California,Sacramento,Main Street Co,Q4/2013,200577.40999999997,49215.05
580,California,Sacramento,Main Street Co,Q1/2014,753605.28,141565.61
581,California,Sacramento,Main Street Co,Q2/2014,356733.83999999997,84066.6
582,California,Sacramento,Main Street Co,Q3/2014,501279.24,118310.64
583,California,Sacramento,Main Street Co,Q4/2014,738194.69,138177.07
584,California,Sacramento,Main Street Co,Q1/2015,451555.91,105572.7
585,California,Sacramento,Main Street Co,Q2/2015,574115.73,126175.36
586,California,Sacramento,Main Street Co,Q3/2015,178173.53000000003,59508.59
587,California,Sacramento,Main Street Co,Q4/2015,483917.6,120593.12000000001
588,California,Sacramento,Asafo Foods,Q1/2013,571114.68,117768.35
589,California,Sacramento,Asafo Foods,Q2/2013,187355.01,42799.76
590,California,Sacramento,Asafo Foods,Q3/2013,493176.55000000005,97852.31
591,California,Sacramento,Asafo Foods,Q4/2013,291640.4,83289.7
592,California,Sacramento,Asafo Foods,Q1/2014,167896.16999999998,31403.75
593,California,Sacramento,Asafo Foods,Q2/2014,298642.38999999996,67152.44
594,California,Sacramento,Asafo Foods,Q3/2014,676318.63,167324.63
595,California,Sacramento,Asafo Foods,Q4/2014,479816.93000000005,155324.56
596,California,Sacramento,Asafo Foods,Q1/2015,1050962.45,220383.27000000002
597,California,Sacramento,Asafo Foods,Q2/2015,582923.0700000001,163102.44
598,California,Sacramento,Asafo Foods,Q3/2015,507716.5500000001,128337.13
599,California,Sacramento,Asafo Foods,Q4/2015,348397.25999999995,90236.66000000002
600,California,San Diego,Bales Thriftway,Q1/2013,386835.62,89230.75
601,California,San Diego,Bales Thriftway,Q2/2013,259725.09,57496.969999999994
602,California,San Diego,Bales Thriftway,Q3/2013,609959.8,143376.03
603,California,San Diego,Bales Thriftway,Q4/2013,83935.5,25473.660000000003
604,California,San Diego,Bales Thriftway,Q1/2014,0.0,0.0
605,California,San Diego,Bales Thriftway,Q2/2014,0.0,0.0
606,California,San Diego,Bales Thriftway,Q3/2014,0.0,0.0
607,California,San Diego,Bales Thriftway,Q4/2014,165326.83000000002,45493.979999999996
608,California,San Diego,Bales Thriftway,Q1/2015,421018.76,112767.23000000001
609,California,San Diego,Bales Thriftway,Q2/2015,283857.14,75638.91
610,California,San Diego,Bales Thriftway,Q3/2015,258740.96000000002,66328.20999999999
611,California,San Diego,Bales Thriftway,Q4/2015,132764.12,34190.31
612,California,San Diego,Only Fabric,Q1/2013,437057.62000000005,96945.66
613,California,San Diego,Only Fabric,Q2/2013,222375.03,49142.91
614,California,San Diego,Only Fabric,Q3/2013,170953.05,42721.76
615,California,San Diego,Only Fabric,Q4/2013,191028.74,50900.2
616,California,San Diego,Only Fabric,Q1/2014,244719.55,56683.729999999996
617,California,San Diego,Only Fabric,Q2/2014,294846.72,50285.45
618,California,San Diego,Only Fabric,Q3/2014,335698.0,83678.47
619,California,San Diego,Only Fabric,Q4/2014,925861.5700000001,229473.97999999998
620,California,San Diego,Only Fabric,Q1/2015,190073.69,48424.979999999996
621,California,San Diego,Only Fabric,Q2/2015,368398.76,83877.71
622,California,San Diego,Only Fabric,Q3/2015,485639.98,98634.05
623,California,San Diego,Only Fabric,Q4/2015,426789.0,94038.11
624,California,Sacramento,Remotes,Q1/2013,320123.06,71417.20999999999
